Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
Did the authors of 'Analysis and Optimization of Probabilistic Caching in Multi-Antenna Small-Cell Networks' also publish a publication in IEEE Access?,ASK { <https://dblp.org/rec/journals/corr/abs-1709-00664> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/abs-1709-00664>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Access' },"```sparql
ASK { <https://dblp.org/rec/journals/corr/abs-1709-00664> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/abs-1709-00664>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'IEEE Access' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Does the publication 'RegRocket: Scalable Multinomial Autologistic Regression with Unordered Categorical Variables Using Markov Logic Networks' have bibtex type Article?,ASK { <https://dblp.org/rec/journals/tsas/SabekMM19> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Article> },"```sparql
ASK { <https://dblp.org/rec/journals/tsas/SabekMM19> <http://purl.org/net/nknouf/ns/bibtex#type> <http://purl.org/net/nknouf/ns/bibtex#Article> } 
```",7.262123179505913e-78,0.9473684210526315,"(0.9553221464157104, 0.9508692622184753, 0.9530905485153198)"
Did the authors of 'An Improved Approach for Inverse Kinematics and Motion Planning of an Industrial Robot Manipulator with Reinforcement Learning' also publish a publication in ICLP Workshop: Verification and Analysis of (Concurrent) Logic Languages?,ASK { <https://dblp.org/rec/conf/irc/WeberS21> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/irc/WeberS21>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ICLP Workshop: Verification and Analysis of (Concurrent) Logic Languages' },"```sparql
ASK { <https://dblp.org/rec/conf/irc/WeberS21> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/irc/WeberS21>) . ?y <https://dblp.org/rdf/schema#publishedIn> ""'ICLP Workshop: Verification and Analysis of (Concurrent) Logic Languages'"" } 
```",0.8207202632332541,0.9811320754716981,"(0.9970457553863525, 0.9970457553863525, 0.9970457553863525)"
Was the publication 'Computing support goes off-center' published in 1990?,ASK { <https://dblp.org/rec/conf/siguccs/Hay90> <https://dblp.org/rdf/schema#yearOfPublication> '1990' },"```sparql
ASK { <https://dblp.org/rec/conf/siguccs/Hay90> <https://dblp.org/rdf/schema#yearOfPublication> '1990' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Does 'Smooth filtering identification based on convolutional neural networks' have bibtex type Article?,ASK { <https://dblp.org/rec/journals/mta/LiuZZS19> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Article> },ASK { <https://dblp.org/rec/journals/mta/LiuZZS19> <http://purl.org/net/nknouf/ns/bibtex#type> <http://purl.org/net/nknouf/ns/bibtex#Article> },7.262123179505913e-78,0.9743589743589743,"(0.9565566778182983, 0.9518905878067017, 0.9542179107666016)"
Did the authors of 'Interference Analysis for Femtocell Deployment in OFDMA Systems Based on Fractional Frequency Reuse' also publish a paper in the venue ACM International Conference on Information and Knowledge Management?,ASK { <https://dblp.org/rec/journals/icl/LeeBKC11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/icl/LeeBKC11>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CIKM' },"```sparql
ASK { <https://dblp.org/rec/journals/icl/LeeBKC11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/icl/LeeBKC11>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'CIKM' }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Did the authors of 'Optimal Energy Beamforming under Per-Antenna Power Constraint' also publish the paper 'Evaluating the effectiveness of collaborative computer-intensive projects in an undergraduate psychometrics course'?,ASK { <https://dblp.org/rec/journals/corr/RezaeiYT17> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ile/BarchardP10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/ile/BarchardP10> != <https://dblp.org/rec/journals/corr/RezaeiYT17>) },"ASK { <https://dblp.org/rec/journals/corr/RezaeiYT17> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ile/BarchardP10> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/ile/BarchardP10> != <https://dblp.org/rec/journals/corr/RezaeiYT17>) } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
Is 'An Interactive Editing System for Visual Appearances of Fire and Explosions' of bibtex type Inproceedings?,ASK { <https://dblp.org/rec/conf/eurographics/DobashiSTSIY15> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Inproceedings> },"```sparql
ASK { <https://dblp.org/rec/conf/eurographics/DobashiSTSIY15> a <http://purl.org/net/nknouf/ns/bibtex#Inproceedings> } 
```",7.262123179505913e-78,0.9487179487179487,"(0.9593421816825867, 0.9733380675315857, 0.9662894606590271)"
Was 'Utility Based Scheduling Algorithm for Multiple Services Per User in MIMO OFDM System' published in the year 2008?,ASK { <https://dblp.org/rec/conf/icc/ChenXJWZ08> <https://dblp.org/rdf/schema#yearOfPublication> '2008' },"ASK { <https://dblp.org/rec/conf/icc/ChenXJWZ08> <https://dblp.org/rdf/schema#yearOfPublication> '2008' } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
Did the authors of the publication 'APP and PHY in harmony: Demonstrating scalable video streaming supported by flexible physical layer control' also publish the publication 'Time-Aware and Sparsity-Tolerant QoS Prediction Based on Collaborative Filtering'?,ASK { <https://dblp.org/rec/conf/wowmom/StohrSHE15> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icws/WuQWZY16> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icws/WuQWZY16> != <https://dblp.org/rec/conf/wowmom/StohrSHE15>) },"```sparql
ASK { <https://dblp.org/rec/conf/wowmom/StohrSHE15> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icws/WuQWZY16> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icws/WuQWZY16> != <https://dblp.org/rec/conf/wowmom/StohrSHE15>) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Was the publication 'Modelling information evaluation in fusion' published in 2007?,ASK { <https://dblp.org/rec/conf/fusion/Cholvy07> <https://dblp.org/rdf/schema#yearOfPublication> '2007' },"ASK { <https://dblp.org/rec/conf/fusion/Cholvy07> <https://dblp.org/rdf/schema#yearOfPublication> '2007' } 
",1.0,1.0,"(1.0, 1.0, 1.0)"
Is the publication 'Promoting metacognitive regulation through collaborative problem solving on the web: When scripting does not work' classified as bibtex type Article?,ASK { <https://dblp.org/rec/journals/chb/RaesSWB16> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Article> },ASK { <https://dblp.org/rec/journals/chb/RaesSWB16> a <http://purl.org/net/nknouf/ns/bibtex#Article> },7.262123179505913e-78,0.925,"(0.9587529301643372, 0.9737725257873535, 0.9662044048309326)"
Did the authors of the publication 'A temporal desynchronization resilient video watermarking scheme based on independent component analysis' publish other papers in PSTV?,ASK { <https://dblp.org/rec/conf/icip/SunL05> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/icip/SunL05>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'PSTV' },"```sparql
ASK { <https://dblp.org/rec/conf/icip/SunL05> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/icip/SunL05>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'PSTV' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Do the authors of 'From Bio-jETI Process Models to Native Code' have University of Limerick as their primary affiliation?,"ASK { <https://dblp.org/rec/conf/iceccs/LamprechtMS09> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> 'University of Limerick, Department of Computer Science and Information Systems' }","```sparql
ASK { <https://dblp.org/rec/conf/iceccs/LamprechtMS09> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#primaryAffiliation> 'University of Limerick' } 
```",0.46122543322573295,0.9130434782608695,"(0.9775384664535522, 0.9945015907287598, 0.9859470725059509)"
Did the authors of the publication 'Quantified statements in a flexible relational query language' also publish a publication in Comput. Hum. Behav.?,ASK { <https://dblp.org/rec/conf/sac/BoscLP95> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/sac/BoscLP95>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Hum. Behav.' },"```sparql
ASK { <https://dblp.org/rec/conf/sac/BoscLP95> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/conf/sac/BoscLP95>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'Comput. Hum. Behav.' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Is the publication 'Self-seeded RSOA based WDM-PON transmission capacities' classified as bibtex type Inproceedings?,ASK { <https://dblp.org/rec/conf/ofc/DenielSCE13> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Inproceedings> },"```sparql
ASK { <https://dblp.org/rec/conf/ofc/DenielSCE13> <http://purl.org/net/nknouf/ns/bibtex#bibtexType> '<http://purl.org/net/nknouf/ns/bibtex#Inproceedings>' } 
```",6.206021746903507e-78,0.95,"(0.9563086032867432, 0.9466567039489746, 0.951458215713501)"
Did the authors of 'Neural sliding-mode pinning control for output synchronization for uncertain general complex networks' also publish the paper 'Experimental demonstration of stochastic comparators for fine resolution ADC without calibration'?,ASK { <https://dblp.org/rec/journals/automatica/SuarezVSCER20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icecsys/KhanhIYIA16> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icecsys/KhanhIYIA16> != <https://dblp.org/rec/journals/automatica/SuarezVSCER20>) },"```sparql
ASK { <https://dblp.org/rec/journals/automatica/SuarezVSCER20> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/icecsys/KhanhIYIA16> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/icecsys/KhanhIYIA16> != <https://dblp.org/rec/journals/automatica/SuarezVSCER20>) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Was 'Predict and Forward: An Efficient Routing-Delivery Scheme Based on Node Profile in Opportunistic Networks' published in the year 2018?,ASK { <https://dblp.org/rec/journals/fi/LiuCWXZ18> <https://dblp.org/rdf/schema#yearOfPublication> '2018' },"```sparql
ASK { <https://dblp.org/rec/journals/fi/LiuCWXZ18> <https://dblp.org/rdf/schema#yearOfPublication> '2018' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Was the paper 'Surfaces from Curves on Triangular Surfaces in Barycentric Coordinates' published in 2014?,ASK { <https://dblp.org/rec/conf/lssc/Laksa13> <https://dblp.org/rdf/schema#yearOfPublication> '2014' },"```sparql
ASK { <https://dblp.org/rec/conf/lssc/Laksa13> <https://dblp.org/rdf/schema#yearOfPublication> '2014' } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Did the authors of 'Dynamic load balancing with tokens' also publish a paper in MobiWac?,ASK { <https://dblp.org/rec/journals/comcom/Comte19> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/comcom/Comte19>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'MobiWac' },"```sparql
ASK { <https://dblp.org/rec/journals/comcom/Comte19> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/comcom/Comte19>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'MobiWac' }
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Is the paper 'A Straightforward Approach to Estimate the Abnormal Return in Taiwan' categorised as bibtex type Article?,ASK { <https://dblp.org/rec/journals/ijaec/WeiCH14> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Article> },ASK { <https://dblp.org/rec/journals/ijaec/WeiCH14> a <http://purl.org/net/nknouf/ns/bibtex#Article> } .,6.313993041533344e-78,0.925,"(0.9566658735275269, 0.9688982963562012, 0.9627432227134705)"
Is the paper 'Targeted Branching for the Maximum Independent Set Problem' categorised as bibtex type Article?,ASK { <https://dblp.org/rec/journals/corr/abs-2102-01540> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Article> },"```sparql
ASK { <https://dblp.org/rec/journals/corr/abs-2102-01540> rdf:type <http://purl.org/net/nknouf/ns/bibtex#Article> } 
```",7.262123179505913e-78,0.9512195121951219,"(0.9546087980270386, 0.9614948034286499, 0.958039402961731)"
Is 'Special Issue on Generic Programming Editorial' of bibtex type Article?,ASK { <https://dblp.org/rec/journals/jfp/Hinze10> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Article> },"ASK { <https://dblp.org/rec/journals/jfp/Hinze10> a <http://purl.org/net/nknouf/ns/bibtex#Article> } 
",7.262123179505913e-78,0.9230769230769231,"(0.9579538702964783, 0.9725614786148071, 0.9652024507522583)"
Did the authors of the paper 'From Random Matrix Theory to Coding Theory: Volume of a Metric Ball in Unitary Group' publish other papers in Applied Computing Conference?,ASK { <https://dblp.org/rec/journals/corr/WeiPCT15> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/WeiPCT15>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ACC' },"```sparql
ASK { <https://dblp.org/rec/journals/corr/WeiPCT15> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?y != <https://dblp.org/rec/journals/corr/WeiPCT15>) . ?y <https://dblp.org/rdf/schema#publishedIn> 'ACC' }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Is 'Visualization of State Transition Graphs' of bibtex type Inproceedings?,ASK { <https://dblp.org/rec/conf/infovis/HamWW01> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Inproceedings> },"```sparql
ASK { <https://dblp.org/rec/conf/infovis/HamWW01> a <http://purl.org/net/nknouf/ns/bibtex#Inproceedings> }
```",7.262123179505913e-78,0.95,"(0.9576147794723511, 0.9723712205886841, 0.9649366140365601)"
Did the authors of the paper 'Periodicity extraction for voiced sounds with multiple periodicity' also publish 'Calibrating Screen Coordinates of Tabletop Display Using Shadow-Cursor'?,ASK { <https://dblp.org/rec/conf/interspeech/MoriseKO13> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/hci/IshiharaI13> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/hci/IshiharaI13> != <https://dblp.org/rec/conf/interspeech/MoriseKO13>) },"```sparql
ASK { <https://dblp.org/rec/conf/interspeech/MoriseKO13> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/hci/IshiharaI13> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/hci/IshiharaI13> != <https://dblp.org/rec/conf/interspeech/MoriseKO13>) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Did the authors of the paper 'Exact closed-form performance analysis of optimum combining with multiple cochannel interferers and Rayleigh fading' also publish 'Data dissemination protocol based on independent grid structure in wireless sensor networks'?,ASK { <https://dblp.org/rec/journals/tcom/LaoH03a> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/pimrc/LeePPYK11> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/pimrc/LeePPYK11> != <https://dblp.org/rec/journals/tcom/LaoH03a>) },"```sparql
ASK { <https://dblp.org/rec/journals/tcom/LaoH03a> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/pimrc/LeePPYK11> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/pimrc/LeePPYK11> != <https://dblp.org/rec/journals/tcom/LaoH03a>) }
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"Is the paper 'Editorial Welcome to the IEEE Transactions on Biometrics, Behavior, and Identity Science!' categorised as bibtex type Article?",ASK { <https://dblp.org/rec/journals/tbbis/Bowyer19> <http://purl.org/dc/terms/bibtexType> <http://purl.org/net/nknouf/ns/bibtex#Article> },ASK { <https://dblp.org/rec/journals/tbbis/Bowyer19>  <http://purl.org/net/nknouf/ns/bibtex#type>  '<http://purl.org/net/nknouf/ns/bibtex#Article>' },6.206021746903507e-78,0.925,"(0.9505364298820496, 0.9389468431472778, 0.9447061419487)"
Did the authors of the publication 'The exciting frontier of lightwave technology [Guest Editorial]' also publish the publication 'Boundary Control of Coupled Reaction-Advection-Diffusion Systems With Spatially-Varying Coefficients'?,ASK { <https://dblp.org/rec/journals/cm/LinT99> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/tac/VazquezK17> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/tac/VazquezK17> != <https://dblp.org/rec/journals/cm/LinT99>) },"```sparql
ASK { <https://dblp.org/rec/journals/cm/LinT99> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/tac/VazquezK17> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/journals/tac/VazquezK17> != <https://dblp.org/rec/journals/cm/LinT99>) } 
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
Was the publication 'Making a stable discrete-time system chaotic via small-amplitude output feedback' published in the year 2001?,ASK { <https://dblp.org/rec/conf/iscas/WangCM01> <https://dblp.org/rdf/schema#yearOfPublication> '2001' },"```sparql
ASK { <https://dblp.org/rec/conf/iscas/WangCM01> <https://dblp.org/rdf/schema#yearOfPublication> '2001' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Was the publication 'A hybrid solution for extracting structured medical information from unstructured data in medical records via a double-reading/entry system' published in the year 2016?,ASK { <https://dblp.org/rec/journals/midm/LuoLHWHZZ16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' },"```sparql
ASK { <https://dblp.org/rec/journals/midm/LuoLHWHZZ16> <https://dblp.org/rdf/schema#yearOfPublication> '2016' } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Did the authors of the publication 'A comparative study of the arcflow model and the one-cut model for one-dimensional cutting stock problems' also publish the publication 'Enhancement of Physical Layer Security in Alamouti OFDM Systems over Nakagami-m Fading Channels'?,ASK { <https://dblp.org/rec/journals/eor/MartinovicSC18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/siu/ResatKO20> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/siu/ResatKO20> != <https://dblp.org/rec/journals/eor/MartinovicSC18>) },"```sparql
ASK { <https://dblp.org/rec/journals/eor/MartinovicSC18> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/siu/ResatKO20> <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (<https://dblp.org/rec/conf/siu/ResatKO20> != <https://dblp.org/rec/journals/eor/MartinovicSC18>) } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
