Question,GT SPARQL,Generated SPARQL,BLEU,Jaccard,BERTScore
"Did Matsumoto, Y. and Negishi, K. co-author the paper 'Operation assist for a teleoperated robot system controlled with a lightweight and high-operable master device'?",ASK { <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7389> . <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/176/0320> },ASK { <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7389> . <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/176/0320> },1.0,1.0,"(1.0, 1.0, 1.0)"
Has Hamid V. published in Int. J. Qual. Assur. Eng. Technol. Educ. in the last five years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/6090> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Qual. Assur. Eng. Technol. Educ.' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/6090> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Qual. Assur. Eng. Technol. Educ.' },1.0,1.0,"(1.0, 1.0, 1.0)"
Did the author B. Kuhlenk\u00F6tter publish the paper 'A Hybrid Collaborative Operation for Human-Robot Interaction Supported by Machine Learning' in Human System Interaction?,ASK { <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/49/6129> . <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#publishedIn> 'HSI' },ASK { <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/49/6129> . <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#publishedIn> 'Human System Interaction' },0.6315552371794037,1.0,"(0.9910719990730286, 0.9867266416549683, 0.988894522190094)"
"Did Riemenschneider, R. A. publish the paper 'Provably dependable software architectures' in the last 7 years?",ASK { <https://dblp.org/rec/conf/sigsoft/StavridouR98> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/71/5866> . <https://dblp.org/rec/conf/sigsoft/StavridouR98> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) },Nan,0.0,0.05555555555555555,"(0.6817898750305176, 0.8467234373092651, 0.7553581595420837)"
Does Rob Russell have an ORCID?,ASK { <https://dblp.org/pid/16/7708> <https://dblp.org/rdf/schema#orcid> ?x },ASK { <https://dblp.org/pid/16/7708> <http://purl.org/net/orcid-id#orcid> ?orcid },6.206021746903507e-78,0.8157894736842105,"(0.9434044361114502, 0.938029408454895, 0.9407092332839966)"
"Was the paper 'A Wavelet Based Watermarking Approach in Concatenated Square Block Image for High Security' published by Sridhar, B. in J. Autom. Mob. Robotics Intell. Syst.?",ASK { <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/7027> . <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#publishedIn> 'J. Autom. Mob. Robotics Intell. Syst.' },ASK { <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/7027> . <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#publishedIn> 'J. Autom. Mob. Robotics Intell. Syst.' },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"Was the paper 'A Systematic Review of Design Workshops for Health Information Technologies' published by the person named Frye, Olivia?",ASK { <https://dblp.org/rec/journals/informatics/OzkaynakSFV21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/286/9268> },ASK { <https://dblp.org/rec/journals/informatics/OzkaynakSFV21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/286/9268> },1.0,1.0,"(1.0, 1.0, 1.0)"
Did Robert A. Hagens publish the paper 'Operational Requirements for X400 Management Domains in the GO-MHS Community' in the last 8 years?,ASK { <https://dblp.org/rec/journals/rfc/rfc1649> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/6439> . <https://dblp.org/rec/journals/rfc/rfc1649> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) },ASK { <https://dblp.org/rec/journals/rfc/rfc1649> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/85/6439> . <https://dblp.org/rec/journals/rfc/rfc1649> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) },1.0,1.0,"(1.0, 1.0, 1.0)"
Was the paper 'Optical Neural Network for Pattern Analysis' published by the author A. V. Pavlov?,ASK { <https://dblp.org/rec/conf/iconip/Pavlov97> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/233/2559> },ASK { <https://dblp.org/rec/conf/iconip/Pavlov97> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/233/2559> },1.0,1.0,"(1.0, 1.0, 1.0)"
Did Zhifeng Li publish the paper 'Aging Face Recognition: A Hierarchical Learning Model Based on Local Patterns Selection' in the last 7 years?,ASK { <https://dblp.org/rec/journals/tip/LiGLT16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2053-1> . <https://dblp.org/rec/journals/tip/LiGLT16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) },ASK { <https://dblp.org/rec/journals/tip/LiGLT16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/2053-1> . <https://dblp.org/rec/journals/tip/LiGLT16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) },1.0,1.0,"(1.0, 1.0, 1.0)"
"Did Mushiake, N. publish the paper 'A study on the surface temperature distribution and the urban structure in Tokyo with ASTER and LIDAR data' in IEEE International Geoscience and Remote Sensing Symposium?",ASK { <https://dblp.org/rec/conf/igarss/FukuiHM02> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/121/6416> . <https://dblp.org/rec/conf/igarss/FukuiHM02> <https://dblp.org/rdf/schema#publishedIn> 'IGARSS' },ASK { <https://dblp.org/rec/conf/igarss/FukuiHM02> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/121/6416> },0.408305606414529,0.9111111111111111,"(0.9359482526779175, 0.9622434377670288, 0.9489137530326843)"
Does the author Friedrich Pillichshammer have an ORCID?,ASK { <https://dblp.org/pid/p/FriedrichPillichshammer> <https://dblp.org/rdf/schema#orcid> ?x },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/p/FriedrichPillichshammer> <http://xmlns.com/foaf/0.1/page> ?page . ?page <http://www.w3.org/2004/02/skos/core#exactMatch> ?orcid FILTER(STRSTARTS(STR(?orcid), ""https://orcid.org/"")) }",5.157006819435075e-155,0.5636363636363636,"(0.9193195104598999, 0.8573519587516785, 0.8872551321983337)"
Does the person Joel Sommers have an ORCID?,ASK { <https://dblp.org/pid/48/3919> <https://dblp.org/rdf/schema#orcid> ?x },SELECT DISTINCT ?orcid WHERE { <https://dblp.org/pid/48/3919> <http://xmlns.com/foaf/0.1/isPrimaryTopicOf> ?profile . ?profile <http://www.w3.org/2006/vcard/ns#hasIdentifier> ?identifier . ?identifier <http://www.w3.org/2006/vcard/ns#value> ?orcid },4.83404070852666e-155,0.6,"(0.9103224277496338, 0.8545909523963928, 0.8815768361091614)"
Has Jose Flich published the paper 'Transient and Permanent Error Control for High-End Multiprocessor Systems-on-Chip' in NOCS?,ASK { <https://dblp.org/rec/conf/nocs/YuCFA12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/1158> . <https://dblp.org/rec/conf/nocs/YuCFA12> <https://dblp.org/rdf/schema#publishedIn> 'NOCS' },ASK { <https://dblp.org/rec/conf/nocs/YuCFA12> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/1158> },0.408305606414529,0.9090909090909091,"(0.9383070468902588, 0.9644423127174377, 0.9511951804161072)"
Have Nan L. and Yong Hu co-authored the paper 'The Deep Convolutional Neural Network for NOx Emission Prediction of a Coal-Fired Boiler'?,ASK { <https://dblp.org/rec/journals/access/LiH20b> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/84/3795> . <https://dblp.org/rec/journals/access/LiH20b> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/49/2905> },ASK { <https://dblp.org/rec/journals/access/LiH20b> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/84/3795> . <https://dblp.org/rec/journals/access/LiH20b> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/49/2905> },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
"Did the author Heged\u00FCs, T. publish the paper 'Can Complexity Theory Benefit from Learning Theory?' in the last 8 years?",ASK { <https://dblp.org/rec/conf/ecml/Hegedus93> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/52/4100> . <https://dblp.org/rec/conf/ecml/Hegedus93> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) },ASK { <https://dblp.org/rec/conf/ecml/Hegedus93> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/52/4100> . <https://dblp.org/rec/conf/ecml/Hegedus93> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) },1.0,1.0,"(1.0, 1.0, 1.0)"
"Has Surowiec, Thomas M. published in SIAM/ASA J. Uncertain. Quantification in the last seven years?",ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/35/10869> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> 'SIAM/ASA J. Uncertain. Quantification' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/35/10869> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> 'SIAM/ASA J. Uncertain. Quantification' },1.0,1.0,"(1.0, 1.0, 1.0)"
Does Besat Kassaie have an ORCID?,ASK { <https://dblp.org/pid/194/2638> <https://dblp.org/rdf/schema#orcid> ?x },"ASK { <https://dblp.org/pid/194/2638> <http://xmlns.com/foaf/0.1/page> ?page . FILTER(CONTAINS(STR(?page), ""orcid"")) }",4.335118471269586e-78,0.6923076923076923,"(0.9319167137145996, 0.8794134855270386, 0.9049041867256165)"
"Did Lai, H. publish in Appl. Soft Comput. in the last four years?",ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/118/6712> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) . ?x <https://dblp.org/rdf/schema#publishedIn> 'Appl. Soft Comput.' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/118/6712> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-4) . ?x <https://dblp.org/rdf/schema#publishedIn> 'Appl. Soft Comput.' },1.0,1.0,"(1.0, 1.0, 1.0)"
Does X. Wu have an ORCID?,ASK { <https://dblp.org/pid/w/XiaolinWu> <https://dblp.org/rdf/schema#orcid> ?x },SELECT DISTINCT ?orcid WHERE { <https://dblp.org/pid/w/XiaolinWu> <http://dbpedia.org/ontology/orcid> ?orcid },6.7393716283177006e-155,0.6444444444444445,"(0.9191428422927856, 0.9026176929473877, 0.910805344581604)"
Did Pouria D. publish in ICST in the last 2 years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/1579> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICST' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/1579> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) . ?x <https://dblp.org/rdf/schema#publishedIn> 'ICST' },1.0,1.0,"(1.0, 1.0, 1.0)"
"Was the paper 'A measure of similarity between graph vertices' co-authored by the authors Anah\u00ED Gajardo and Blondel, Vincent D.?",ASK { <https://dblp.org/rec/journals/corr/cs-IR-0407061> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/16/234> . <https://dblp.org/rec/journals/corr/cs-IR-0407061> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/VincentDBlondel> },ASK { <https://dblp.org/rec/journals/corr/cs-IR-0407061> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/16/234> . <https://dblp.org/rec/journals/corr/cs-IR-0407061> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/VincentDBlondel> },1.0,1.0,"(1.0, 1.0, 1.0)"
"Did Rohde, Ulrich L. publish the paper 'Digital frequency synthesizer using adaptive mode-coupled resonator mechanism for low phase noise and low jitter applications' in ISCAS?",ASK { <https://dblp.org/rec/conf/iscas/RohdeP11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/39/2520> . <https://dblp.org/rec/conf/iscas/RohdeP11> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS' },ASK { <https://dblp.org/rec/conf/iscas/RohdeP11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/39/2520> . <https://dblp.org/rec/conf/iscas/RohdeP11> <https://dblp.org/rdf/schema#publishedIn> 'ISCAS' },1.0,1.0,"(1.0, 1.0, 1.0)"
Did Y. Li and Yuncheng Bu co-author the paper 'A Unified Algorithm for Channel Imbalance and Antenna Phase Center Position Calibration of a Single-Pass Multi-Baseline TomoSAR System'?,ASK { <https://dblp.org/rec/journals/remotesensing/BuLWZL18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/4006> . <https://dblp.org/rec/journals/remotesensing/BuLWZL18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/4127> },ASK { <https://dblp.org/rec/journals/remotesensing/BuLWZL18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/4006> . <https://dblp.org/rec/journals/remotesensing/BuLWZL18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/4127> },1.0,1.0,"(1.0, 1.0, 1.0)"
Did Piotr A. Kowalski publish the paper 'Sensitivity Analysis for Probabilistic Neural Network Structure Reduction'?,ASK { <https://dblp.org/rec/journals/tnn/KowalskiK18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/6458> },ASK { <https://dblp.org/rec/journals/tnn/KowalskiK18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/67/6458> },1.0,1.0,"(1.0, 1.0, 1.0)"
"Has Yang, M. published in IEEE International Conference on Intelligence and Security Informatics in the last 3 years?",ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/98/2604> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'ISI' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/98/2604> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE International Conference on Intelligence and Security Informatics' },0.6252841934548046,0.9824561403508771,"(0.989453911781311, 0.9759655594825745, 0.9826634526252747)"
Have Shaojie Wang and Ziyi Kou co-authored the paper 'Weakly Supervised Localization Using Background Images'?,ASK { <https://dblp.org/rec/journals/corr/abs-1909-03619> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/4641> . <https://dblp.org/rec/journals/corr/abs-1909-03619> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/232/2207> },ASK { <https://dblp.org/rec/journals/corr/abs-1909-03619> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/88/4641> . <https://dblp.org/rec/journals/corr/abs-1909-03619> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/232/2207> },1.0,1.0,"(1.0, 1.0, 1.0)"
Did the author Ping L. publish in J. Electronic Imaging in the last three years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/188> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'J. Electronic Imaging' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/188> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'J. Electronic Imaging' },1.0,1.0,"(1.0, 1.0, 1.0)"
Does the person Lidan Wang have an ORCID?,ASK { <https://dblp.org/pid/03/2525> <https://dblp.org/rdf/schema#orcid> ?x },SELECT DISTINCT ?orcid WHERE { <https://dblp.org/pid/03/2525> <http://schema.org/orcid> ?orcid },6.7393716283177006e-155,0.6590909090909091,"(0.9263656139373779, 0.9118581414222717, 0.9190546870231628)"
Was the paper 'Ambiguous events and maxmin expected utility' published by Massimiliano Amarante in J. Econ. Theory?,ASK { <https://dblp.org/rec/journals/jet/AmaranteF07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/11281> . <https://dblp.org/rec/journals/jet/AmaranteF07> <https://dblp.org/rdf/schema#publishedIn> 'J. Econ. Theory' },ASK { <https://dblp.org/rec/journals/jet/AmaranteF07> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/11281> . <https://dblp.org/rec/journals/jet/AmaranteF07> <https://dblp.org/rdf/schema#publishedIn> 'J. Econ. Theory' },1.0,1.0,"(1.0, 1.0, 1.0)"
"Did Baer, J. publish the paper 'Efficient Trace-Driven Simulation Methods for Cache Performance Analysis' in the last 3 years?",ASK { <https://dblp.org/rec/journals/tocs/WangB91> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/JLBaer> . <https://dblp.org/rec/journals/tocs/WangB91> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) },ASK { <https://dblp.org/rec/journals/tocs/WangB91> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/JLBaer> . <https://dblp.org/rec/journals/tocs/WangB91> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) },1.0,1.0,"(1.0, 1.0, 1.0)"
Has the author Klaus S. published in International Conference on Formal Methods and Models for Co-Design in the last three years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/KlausSchneider1> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'MEMOCODE' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/KlausSchneider1> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'International Conference on Formal Methods and Models for Co-Design' },0.5997079188357801,1.0,"(0.982305645942688, 0.9732078313827515, 0.9777355790138245)"
Has Eun Jung Yoon published the paper 'Mining Implicit Social Network with Context-Aware Technologies' in WEB?,ASK { <https://dblp.org/rec/conf/web/YoonZ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/10351> . <https://dblp.org/rec/conf/web/YoonZ11> <https://dblp.org/rdf/schema#publishedIn> 'WEB' },ASK { <https://dblp.org/rec/conf/web/YoonZ11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/10351> . <https://dblp.org/rec/conf/web/YoonZ11> <https://dblp.org/rdf/schema#publishedIn> 'WEB' },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Was the paper 'An axiomatic study of Majority-rule (+ ) and associated consensus functions on hierarchies' published by David Fern\u00E1ndez-Baca in Discret. Appl. Math.?,ASK { <https://dblp.org/rec/journals/dam/DongFMP11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/3259> . <https://dblp.org/rec/journals/dam/DongFMP11> <https://dblp.org/rdf/schema#publishedIn> 'Discret. Appl. Math.' },ASK { <https://dblp.org/rec/journals/dam/DongFMP11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/3259> . <https://dblp.org/rec/journals/dam/DongFMP11> <https://dblp.org/rdf/schema#publishedIn> 'Discret. Appl. Math.' },1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
