Question,GT SPARQL,Generated SPARQL,BLEU,Jaccard,BERTScore
"Did the author Luo, Zhaoyi publish the paper 'BSML-mbeddr: integrating semantically configurable state-machine models in a C programming environment' in International Conference on Software Language Engineering?",ASK { <https://dblp.org/rec/conf/sle/LuoA16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/133/3656> . <https://dblp.org/rec/conf/sle/LuoA16> <https://dblp.org/rdf/schema#publishedIn> 'SLE' },"```sparql
ASK { <https://dblp.org/rec/conf/sle/LuoA16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/133/3656> . <https://dblp.org/rec/conf/sle/LuoA16> <https://dblp.org/rdf/schema#publishedIn> 'International Conference on Software Language Engineering' }
```",0.42649937722961534,0.8888888888888888,"(0.968219518661499, 0.9478979706764221, 0.957951009273529)"
Was the paper 'An Approximation Algorithm for Active Friending in Online Social Networks' published by Weili Wu in CoRR?,ASK { <https://dblp.org/rec/journals/corr/abs-1811-00643> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/WeiliWu> . <https://dblp.org/rec/journals/corr/abs-1811-00643> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },"```sparql
ASK { <https://dblp.org/rec/journals/corr/abs-1811-00643> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/WeiliWu> . <https://dblp.org/rec/journals/corr/abs-1811-00643> <https://dblp.org/rdf/schema#publishedIn> 'CoRR' }
```",0.8070557274927982,0.9387755102040817,"(0.9846721291542053, 0.9698848724365234, 0.9772225618362427)"
"Did Eom, Jieun publish the paper 'Privacy-Preserving Machine Learning with Fully Homomorphic Encryption for Deep Neural Network' in the last two years?",ASK { <https://dblp.org/rec/journals/corr/abs-2106-07229> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/189/0137> . <https://dblp.org/rec/journals/corr/abs-2106-07229> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) },"```sparql
ASK { <https://dblp.org/rec/journals/corr/abs-2106-07229> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/189/0137> . <https://dblp.org/rec/journals/corr/abs-2106-07229> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-2) }
```",0.861173529963367,0.9491525423728814,"(0.9858518838882446, 0.9717179536819458, 0.9787338972091675)"
Did the author Jingsheng Lei publish in IEEE Trans. Computational Imaging in the last 3 years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/669> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Computational Imaging' },"```sparql
ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/669> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-3) . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Computational Imaging' }
```",0.9067110266941047,0.9473684210526315,"(0.9847811460494995, 0.9685097932815552, 0.9765776991844177)"
"Did Wakeley, T. publish the paper 'Economic Organization and Economic Knowledge, and Contingency, Complexity and the Theory of the Firm: Essays in Honour of Brian J Loasby, Vols I and II: Sheila C Dow and Peter E Earl (eds) Cheltenham, Edward Elgar, 1999, Vol I, xxiii+302pp, ISBN 1-85898-725-3, Vol II, xxiii+328 pp, ISBN 1-84064-187-8' in Inf. Econ. Policy?",ASK { <https://dblp.org/rec/journals/iepol/Wakeley01> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/60/1090> . <https://dblp.org/rec/journals/iepol/Wakeley01> <https://dblp.org/rdf/schema#publishedIn> 'Inf. Econ. Policy' },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/iepol/Wakeley01> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",7.073188377392007e-155,0.6545454545454545,"(0.8934669494628906, 0.8678287267684937, 0.8804612159729004)"
Was the paper 'Evaluation of multiresolution image fusion algorithms' co-authored by V. J. D. Tsai and Frederic T.?,ASK { <https://dblp.org/rec/conf/igarss/Tsai04> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/809> . <https://dblp.org/rec/conf/igarss/Tsai04> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/4974> },"```sparql
ASK { <https://dblp.org/rec/conf/igarss/Tsai04> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/809> . <https://dblp.org/rec/conf/igarss/Tsai04> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/4974> } 
```",0.8070557274927982,0.9302325581395349,"(0.9769665598869324, 0.9602878093719482, 0.9685553312301636)"
Did Ofer Meshi publish in NIPS in the last five years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/91/8411> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'NIPS' },"```sparql
ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/91/8411> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'NIPS' } 
```",0.8914703664390793,0.9473684210526315,"(0.9840033054351807, 0.9644812345504761, 0.9741445183753967)"
Has Kristina Holst published in DeLFI Workshops in the last 7 years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/151/2065> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> 'DeLFI Workshops' },"```sparql
ASK { 
?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/151/2065> . 
?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . 
FILTER(?y > YEAR(NOW())-7) . 
?x <https://dblp.org/rdf/schema#publishedIn> 'DeLFI Workshops' 
}
```",0.897077374680109,0.95,"(0.9678975939750671, 0.9334503412246704, 0.950361967086792)"
"Did the authors Wu, X. and Dominic C. O'Brien co-author the paper 'A Novel Machine Learning-Based Handover Scheme for Hybrid LiFi and WiFi Networks'?",ASK { <https://dblp.org/rec/conf/globecom/WuO20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7802> . <https://dblp.org/rec/conf/globecom/WuO20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/137/9944> },"```sparql
ASK { <https://dblp.org/rec/conf/globecom/WuO20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/120/7802> . <https://dblp.org/rec/conf/globecom/WuO20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/137/9944> } 
```",0.8070557274927982,0.9333333333333333,"(0.9788380265235901, 0.9623327851295471, 0.9705151915550232)"
"Have Wang, Mingwei and Zeshui Xu co-authored the paper 'Hospital health-care delivery quality evaluation in Ghana: An integrated medical triangular fuzzy MULTIMOORA approach'?",ASK { <https://dblp.org/rec/journals/isci/LiangLWX22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/00/181-2> . <https://dblp.org/rec/journals/isci/LiangLWX22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/1328> },"```sparql
ASK { <https://dblp.org/rec/journals/isci/LiangLWX22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/00/181-2> . <https://dblp.org/rec/journals/isci/LiangLWX22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/12/1328> }
```",0.8070557274927982,0.9333333333333333,"(0.9747231006622314, 0.9616056680679321, 0.9681199193000793)"
Did Lieven De Strycker publish the paper 'Multipath-assisted angle of arrival indoor positioning system in the 24 GHz and 5 GHz band' in the last nine years?,ASK { <https://dblp.org/rec/conf/ipin/WielandtGS16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/90/6404> . <https://dblp.org/rec/conf/ipin/WielandtGS16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) },"```sparql
ASK { <https://dblp.org/rec/conf/ipin/WielandtGS16> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/90/6404> . <https://dblp.org/rec/conf/ipin/WielandtGS16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-9) } 
```",0.861173529963367,0.9464285714285714,"(0.9850469827651978, 0.9679635167121887, 0.9764304757118225)"
"Does Wang, Y. have an ORCID?",ASK { <https://dblp.org/pid/88/1373> <https://dblp.org/rdf/schema#orcid> ?x },"ASK { <https://dblp.org/pid/88/1373> <https://dblp.org/rdf/schema#orcid> ?orcid } 
",0.537284965911771,0.9428571428571428,"(0.9839666485786438, 0.9826624393463135, 0.9833141565322876)"
Was the paper 'Multi-Task CNN for Classification of Chinese Legal Questions' published by the person Even Chow?,ASK { <https://dblp.org/rec/conf/icebe/XiaoMCCGG17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/210/4847> },"```sparql
ASK { <https://dblp.org/rec/conf/icebe/XiaoMCCGG17> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/210/4847> } 
```",0.6803749333171202,0.9333333333333333,"(0.9798316359519958, 0.9497944116592407, 0.9645792841911316)"
"Have Vizzaccaro, Alessandra and Jir\u00ED Blahos co-authored the paper 'Direct computation of nonlinear mapping via normal form for reduced-order models of finite element nonlinear structures'?",ASK { <https://dblp.org/rec/journals/corr/abs-2009-12145> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/270/0136> . <https://dblp.org/rec/journals/corr/abs-2009-12145> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/275/3703> },"```sparql
ASK { <https://dblp.org/rec/journals/corr/abs-2009-12145> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/270/0136> . <https://dblp.org/rec/journals/corr/abs-2009-12145> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/275/3703> } 
```",0.8070557274927982,0.9347826086956522,"(0.9765803813934326, 0.9608477354049683, 0.968650221824646)"
"Does Zhu, L. have an ORCID?",ASK { <https://dblp.org/pid/178/6958> <https://dblp.org/rdf/schema#orcid> ?x },"ASK { <https://dblp.org/pid/178/6958> <https://dblp.org/rdf/schema#hasORCID> ?orcid } 
",6.206021746903507e-78,0.8333333333333334,"(0.9819912314414978, 0.9741284251213074, 0.9780440330505371)"
Did the authors R\u00FCdiger S. and Werner R. co-author the paper 'Unit commitment in power generation - a basic model and some extensions'?,ASK { <https://dblp.org/rec/journals/anor/GollmerNRS00> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/4769> . <https://dblp.org/rec/journals/anor/GollmerNRS00> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/WernerRomisch> },"```sparql
ASK { <https://dblp.org/rec/journals/anor/GollmerNRS00> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/4769> . <https://dblp.org/rec/journals/anor/GollmerNRS00> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/r/WernerRomisch> }
```",0.8070557274927982,0.9347826086956522,"(0.9708621501922607, 0.957689642906189, 0.9642309546470642)"
Was the paper 'Context-Specific Bayesian Clustering for Gene Expression Data' co-authored by the authors Nir F. and Yoseph Barash?,ASK { <https://dblp.org/rec/journals/jcb/BarashF02> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/249> . <https://dblp.org/rec/journals/jcb/BarashF02> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/64/4220> },"```sparql
ASK { <https://dblp.org/rec/journals/jcb/BarashF02> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/249> . <https://dblp.org/rec/journals/jcb/BarashF02> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/64/4220> }
```",0.8070557274927982,0.9302325581395349,"(0.9802873134613037, 0.9662278890609741, 0.9732068181037903)"
"Did Leedham, Graham and Wang, Lingyu co-author the paper 'A Thermal Hand Vein Pattern Verification System'?",ASK { <https://dblp.org/rec/conf/icapr/WangL05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/GrahamLeedham> . <https://dblp.org/rec/conf/icapr/WangL05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/LingyuWang2> },"```sparql
ASK { <https://dblp.org/rec/conf/icapr/WangL05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/l/GrahamLeedham> . <https://dblp.org/rec/conf/icapr/WangL05> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/w/LingyuWang2> } 
```",0.8070557274927982,0.9285714285714286,"(0.9702266454696655, 0.9554456472396851, 0.9627794623374939)"
"Does the person Arcadio, Francesco have an ORCID?",ASK { <https://dblp.org/pid/224/4058> <https://dblp.org/rdf/schema#orcid> ?x },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/pid/224/4058> <https://dblp.org/rdf/schema#hasORCID> ?answer } 
```",6.061838450024688e-155,0.6274509803921569,"(0.9479235410690308, 0.8951779007911682, 0.9207959771156311)"
Did the author Masashi Hiraoka publish the paper 'Learning with Coherence Patterns in Multivariate Time-series Data via Dynamic Mode Decomposition' in the last 8 years?,ASK { <https://dblp.org/rec/conf/ijcnn/BitoHK19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/249/8218> . <https://dblp.org/rec/conf/ijcnn/BitoHK19> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) },"```sparql
ASK { <https://dblp.org/rec/conf/ijcnn/BitoHK19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/249/8218> . <https://dblp.org/rec/conf/ijcnn/BitoHK19> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-8) }
```",0.861173529963367,0.9473684210526315,"(0.9863224625587463, 0.9712159633636475, 0.978710949420929)"
Has the author Dario Izzo published in CoRR in the last five years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/02/2750> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/02/2750> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'CoRR' },1.0,1.0,"(1.0, 1.0, 1.0)"
Has Ming Wan published in IEEE Trans. Medical Imaging in the last seven years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/5745> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Medical Imaging' },"ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/5745> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) . ?x <https://dblp.org/rdf/schema#publishedIn> 'IEEE Trans. Medical Imaging' } 
",1.0,0.9818181818181818,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Did Shigenobu Sasaki publish the paper 'Impact of emission constraints on DS-UWB communications with arbitrary chip-duty'?,ASK { <https://dblp.org/rec/journals/ieiceee/RahmanSZK04> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/6488> },"```sparql
ASK { <https://dblp.org/rec/journals/ieiceee/RahmanSZK04> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/17/6488> } 
```",0.6803749333171202,0.9318181818181818,"(0.9829274415969849, 0.953701376914978, 0.9680938720703125)"
"Did Matsumoto, Y. and Negishi, K. co-author the paper 'Operation assist for a teleoperated robot system controlled with a lightweight and high-operable master device'?",ASK { <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7389> . <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/176/0320> },"```sparql
ASK { <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/7389> . <https://dblp.org/rec/conf/sii/MatsumotoNN15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/176/0320> }
```",0.8070557274927982,0.9347826086956522,"(0.975772500038147, 0.9620203971862793, 0.9688476920127869)"
Has Hamid V. published in Int. J. Qual. Assur. Eng. Technol. Educ. in the last five years?,ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/6090> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Qual. Assur. Eng. Technol. Educ.' },"```sparql
ASK { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/6090> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-5) . ?x <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Qual. Assur. Eng. Technol. Educ.' }
```",0.9181891462193902,0.9482758620689655,"(0.9841582775115967, 0.9693160057067871, 0.9766807556152344)"
Did the author B. Kuhlenk\u00F6tter publish the paper 'A Hybrid Collaborative Operation for Human-Robot Interaction Supported by Machine Learning' in Human System Interaction?,ASK { <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/49/6129> . <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#publishedIn> 'HSI' },"```sparql
ASK { <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/49/6129> . <https://dblp.org/rec/conf/hsi/LemmerzGKHK19> <https://dblp.org/rdf/schema#publishedIn> 'Human System Interaction' }
```",0.5296074933406222,0.9347826086956522,"(0.9732927083969116, 0.9557633399963379, 0.9644483327865601)"
"Did Riemenschneider, R. A. publish the paper 'Provably dependable software architectures' in the last 7 years?",ASK { <https://dblp.org/rec/conf/sigsoft/StavridouR98> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/71/5866> . <https://dblp.org/rec/conf/sigsoft/StavridouR98> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) },"```sparql
ASK { <https://dblp.org/rec/conf/sigsoft/StavridouR98> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/71/5866> . <https://dblp.org/rec/conf/sigsoft/StavridouR98> <https://dblp.org/rdf/schema#yearOfPublication> ?y . FILTER(?y > YEAR(NOW())-7) }
```",0.861173529963367,0.9473684210526315,"(0.9852457642555237, 0.971091091632843, 0.9781172275543213)"
Does Rob Russell have an ORCID?,ASK { <https://dblp.org/pid/16/7708> <https://dblp.org/rdf/schema#orcid> ?x },"ASK { <https://dblp.org/pid/16/7708> <https://dblp.org/rdf/schema#orcid> ?orcid } 
",0.537284965911771,0.9444444444444444,"(0.9839714765548706, 0.9826275706291199, 0.9832991361618042)"
"Was the paper 'A Wavelet Based Watermarking Approach in Concatenated Square Block Image for High Security' published by Sridhar, B. in J. Autom. Mob. Robotics Intell. Syst.?",ASK { <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/7027> . <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#publishedIn> 'J. Autom. Mob. Robotics Intell. Syst.' },"ASK { <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/7027> . <https://dblp.org/rec/journals/jamris/Sridhar18> <https://dblp.org/rdf/schema#publishedIn> 'J. Autom. Mob. Robotics Intell. Syst.' } 
",1.0,0.9777777777777777,"(1.0, 1.0, 1.0)"
