,Unnamed: 0,Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore,answer,gt_answer,metrics
405,944,"Who is the most common co-author of Lohoff, Laura and how many papers do they have together?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/294/7303> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/294/7303>)} GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/294/7303> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/294/7303>)} GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
406,945,"In which venue did Kim, S. publish the most publications and how many?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/2805> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/2805> . ?x <https://dblp.org/rdf/schema#venue> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",0.9210500207490828,0.9846153846153848,"(0.9931710362434387, 0.9947400093078613, 0.9939549565315247)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
407,946,Report the venue in which S. Boll published the most papers.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/SusanneBoll> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",SELECT DISTINCT ?venue (COUNT(?venue) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/SusanneBoll> . ?x <https://dblp.org/rdf/schema#publishedIn> ?venue } GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1,0.3999835549769688,0.8813559322033898,"(0.9424157738685608, 0.9661957025527954, 0.9541575312614441)","[{'venue': {'type': 'literal', 'value': 'ACM Multimedia'}, 'count': {'datatype': 'http://www.w3.org/2001/XMLSchema#integer', 'type': 'literal', 'value': '22'}}]",[],"{'exact_match': False, 'precision': 0, 'recall': 0.0, 'f1_score': 0, 'jaccard': 0.0}"
408,947,"In which year did the author Jha, R. publish the least publications?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/63/6422> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/63/6422> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
409,948,With which author does Jyri Rajam\u00E4ki has the most papers and how many?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/119/2106> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/119/2106>)} GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/119/2106> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/119/2106>)} GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
410,949,"In which year did the author Yeu, Y. publish the least publications?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/93/9528> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/93/9528> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1",1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
411,950,In which year did the author X. Li publish the most research papers?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/1365-19> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/1365-19> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
412,951,When was the first publication by Luc Florack published?,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/1307> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/1307> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
413,952,"When was the first paper by Ji, Xi published?",SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/4900> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/4900> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
414,953,When was the first paper by Petri R\u00F6nnholm published?,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/0836> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/0836> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
415,954,C. Ans\u00F3tegui published the most publications in which venue?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/2567> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT DISTINCT ?answer WHERE { 
  ?publication <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/2567> .
  ?publication <https://dblp.org/rdf/schema#publishedIn> ?answer 
}",1.470811975682443e-78,0.734375,"(0.8723318576812744, 0.9172102212905884, 0.8942083120346069)","[{'answer': {'type': 'literal', 'value': 'AAMAS'}}, {'answer': {'type': 'literal', 'value': 'SARA'}}, {'answer': {'type': 'literal', 'value': 'ECAI'}}, {'answer': {'type': 'literal', 'value': 'AIES'}}, {'answer': {'type': 'literal', 'value': 'IJCAR'}}, {'answer': {'type': 'literal', 'value': 'LION'}}, {'answer': {'type': 'literal', 'value': 'AAAI'}}, {'answer': {'type': 'literal', 'value': 'SAT'}}, {'answer': {'type': 'literal', 'value': 'POS@SAT'}}, {'answer': {'type': 'literal', 'value': 'SAT (Selected Papers'}}, {'answer': {'type': 'literal', 'value': 'CCIA'}}, {'answer': {'type': 'literal', 'value': 'ISMVL'}}, {'answer': {'type': 'literal', 'value': 'ISAIM'}}, {'answer': {'type': 'literal', 'value': 'CP'}}, {'answer': {'type': 'literal', 'value': 'IJCAI'}}, {'answer': {'type': 'literal', 'value': 'CPAIOR'}}, {'answer': {'type': 'literal', 'value': 'J. Artif. Intell. Res.'}}, {'answer': {'type': 'literal', 'value': 'Ann. Math. Artif. Intell.'}}, {'answer': {'type': 'literal', 'value': 'Constraints An Int. J.'}}, {'answer': {'type': 'literal', 'value': 'Inf. Sci.'}}, {'answer': {'type': 'literal', 'value': 'CoRR'}}, {'answer': {'type': 'literal', 'value': 'Inteligencia Artif.'}}, {'answer': {'type': 'literal', 'value': 'Artif. Intell. Medicine'}}, {'answer': {'type': 'literal', 'value': 'Fuzzy Sets Syst.'}}, {'answer': {'type': 'literal', 'value': 'Artif. Intell.'}}, {'answer': {'type': 'literal', 'value': 'J. Multiple Valued Log. Soft Comput.'}}, {'answer': {'type': 'literal', 'value': 'J. Heuristics'}}, {'answer': {'type': 'literal', 'value': 'J. Appl. Log.'}}]",[],"{'exact_match': False, 'precision': 0, 'recall': 0.0, 'f1_score': 0, 'jaccard': 0.0}"
416,955,Fangjun Wang published the most papers in which venue and how many?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/204/0399> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/204/0399> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
417,956,When was the last publication by Jason Begy published?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/2717> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/2717> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
418,957,Report the venue in which Min Ming published the most papers.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/183/7267> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT DISTINCT ?venue (COUNT(*) AS ?count) WHERE { 
  ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/183/7267>. 
  ?x <https://dblp.org/rdf/schema#publishedIn> ?venue 
} GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1",0.2839637833584332,0.8636363636363636,"(0.9254426956176758, 0.9363976716995239, 0.9308879375457764)","[{'venue': {'type': 'literal', 'value': 'ICIRA (1)'}, 'count': {'datatype': 'http://www.w3.org/2001/XMLSchema#integer', 'type': 'literal', 'value': '2'}}]",[],"{'exact_match': False, 'precision': 0, 'recall': 0.0, 'f1_score': 0, 'jaccard': 0.0}"
419,958,"When was the last paper by Kotlyar, Victor V. published?",SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/129/3500> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/129/3500> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
420,959,When was the last paper by Bryan Yoo published?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/278/2837> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/278/2837> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
421,960,Report the year in which Francesco Chiti published their last paper.,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/1186> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/1186> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
422,961,When was the last publication by Paola Mello published?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/PMello> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/PMello> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
423,962,"Report the venue in which Anyanwu, J. Ada published the most papers.","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/6794> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT DISTINCT ?venue WHERE { 
    ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/6794> .
    ?x <https://dblp.org/rdf/schema#publishedIn> ?venue
} GROUP BY ?venue ORDER BY COUNT(?x) DESC LIMIT 1",0.2602736848466677,0.8615384615384616,"(0.910717248916626, 0.9252352118492126, 0.9179188013076782)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
424,963,"Mention the year in which Koike, Yasuharu published the most papers.","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/161> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/161> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
425,964,Mention the year in which Xin Wang published the most papers.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/5630> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/5630> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",1.0,1.0,"(1.0, 1.0, 1.0)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
426,965,"Hung, K. published the most papers in which venue and how many?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/68/8108> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/68/8108> . ?x <https://dblp.org/rdf/schema#venue> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",0.9210500207490828,0.9838709677419356,"(0.9929714202880859, 0.9945850372314453, 0.9937775731086731)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
427,966,In which venue did Bo Yang publish the most publications and how many?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/999-1> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/999-1> . ?x <https://dblp.org/rdf/schema#venue> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",0.9210500207490828,0.984126984126984,"(0.993449866771698, 0.99504554271698, 0.9942470788955688)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
428,967,In which year did Raytcho D. Lazarov publish their last paper?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/2455> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/2455> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
429,968,Find the year in which C. Geldrez published their first paper.,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/5797> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/5797> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
430,969,"Sidi, Moshe published the most papers in which venue and how many?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/MosheSidi> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/MosheSidi> . } UNION { SELECT ?venue WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/MosheSidi> . ?answer <https://dblp.org/rdf/schema#publishedIn> ?venue } },0.1335537213239443,0.8135593220338984,"(0.9080770015716553, 0.9331478476524353, 0.9204416871070862)",[],[],"{'exact_match': True, 'precision': 0, 'recall': 0, 'f1_score': 0, 'jaccard': 1.0}"
